Date,CL=F,EURUSD=X,GC=F,PLN=X,^GSPC,^VIX,une_rt_m,T10Y2Y,TRESEGUSM052N,TRESEGPLM052N
2020-07-27,41.81999969482422,1.1779533624649048,1938.0,3.778369903564453,3241.429931640625,26.940000534057617,3.4,0.47,128930.3851132818,123138.2249466719
2020-07-28,41.93000030517578,1.1775789260864258,1944.699951171875,3.766000032424927,3243.719970703125,25.850000381469727,3.4,0.45,128930.3851132818,123138.2249466719
2020-07-29,41.56999969482422,1.1778993606567385,1953.5,3.775860071182251,3264.739990234375,25.420000076293945,3.4,0.46,128930.3851132818,123138.2249466719
2020-07-30,41.38999938964844,1.1807351112365725,1965.0999755859373,3.760200023651123,3250.919921875,28.290000915527344,3.4,0.44,128930.3851132818,123138.2249466719
2020-07-31,40.54999923706055,1.1907994747161863,1981.0999755859373,3.734430074691773,3272.169921875,26.40999984741211,3.4,0.44,128930.3851132818,123138.2249466719
2020-08-01,40.54999923706055,1.1907994747161863,1981.0999755859373,3.734430074691773,3272.169921875,26.40999984741211,3.4,0.44,129346.5974066377,124713.330447737
2020-08-03,41.2400016784668,1.17875874042511,1984.300048828125,3.778179883956909,3302.72998046875,26.01000022888184,3.4,0.45,129346.5974066377,124713.330447737
2020-08-04,42.08000183105469,1.180498123168945,2016.199951171875,3.757179975509644,3306.840087890625,24.76000022888184,3.4,0.41,129346.5974066377,124713.330447737
2020-08-05,43.52000045776367,1.190532922744751,2050.199951171875,3.726140022277832,3330.77001953125,23.61000061035156,3.4,0.44,129346.5974066377,124713.330447737
2020-08-06,42.650001525878906,1.1911852359771729,2063.0,3.72842001914978,3351.030029296875,24.11000061035156,3.4,0.44,129346.5974066377,124713.330447737
2020-08-07,42.220001220703125,1.1883541345596311,2055.0,3.7507998943328857,3352.5400390625,24.020000457763672,3.4,0.44,129346.5974066377,124713.330447737
2020-08-10,42.33000183105469,1.1801999807357788,2043.800048828125,3.7519900798797607,3363.2900390625,23.520000457763672,3.4,0.45,129346.5974066377,124713.330447737
2020-08-11,42.93999862670898,1.180498123168945,2016.0,3.755500078201294,3381.010009765625,24.93000030517578,3.4,0.48,129346.5974066377,124713.330447737
2020-08-12,42.900001525878906,1.181265115737915,1946.5999755859373,3.7626500129699703,3387.889892578125,22.8799991607666,3.4,0.53,129346.5974066377,124713.330447737
2020-08-13,42.84000015258789,1.186400055885315,1957.4000244140625,3.731659889221192,3387.239990234375,22.920000076293945,3.4,0.55,129346.5974066377,124713.330447737
2020-08-14,42.56999969482422,1.183800458908081,1947.4000244140625,3.7310500144958496,3378.510009765625,23.549999237060547,3.4,0.57,129346.5974066377,124713.330447737
2020-08-17,42.970001220703125,1.1880717277526855,1985.0,3.712800025939941,3387.590087890625,22.81999969482422,3.4,0.55,129346.5974066377,124713.330447737
2020-08-18,42.9900016784668,1.1965157985687256,2002.800048828125,3.7021000385284415,3395.06005859375,22.549999237060547,3.4,0.53,129346.5974066377,124713.330447737
2020-08-19,43.02999877929688,1.1954572200775146,1980.0,3.709199905395508,3399.5400390625,22.979999542236328,3.4,0.54,129346.5974066377,124713.330447737
2020-08-20,42.790000915527344,1.1868449449539185,1948.300048828125,3.722939968109131,3390.800048828125,24.600000381469727,3.4,0.52,129346.5974066377,124713.330447737
2020-08-21,42.959999084472656,1.1886366605758667,1945.0,3.746939897537232,3399.9599609375,24.46999931335449,3.4,0.48,129346.5974066377,124713.330447737
2020-08-24,42.88999938964844,1.1852554082870483,1940.0,3.744339942932129,3432.090087890625,23.18000030517578,3.4,0.51,129346.5974066377,124713.330447737
2020-08-25,43.56999969482422,1.184413194656372,1928.5,3.729350090026856,3444.2099609375,23.43000030517578,3.4,0.54,129346.5974066377,124713.330447737
2020-08-26,43.77999877929688,1.1839923858642578,1950.800048828125,3.745349884033203,3481.070068359375,23.270000457763672,3.4,0.53,129346.5974066377,124713.330447737
2020-08-27,43.5,1.189852952957153,1972.5,3.750200033187866,3501.3798828125,27.09000015258789,3.4,0.58,129346.5974066377,124713.330447737
2020-08-28,43.41999816894531,1.1920371055603027,1971.300048828125,3.731110095977783,3509.22998046875,26.299999237060547,3.4,0.6,129346.5974066377,124713.330447737
2020-08-31,43.56999969482422,1.1963582038879397,1971.300048828125,3.696480035781861,3514.77001953125,26.5,3.4,0.58,129346.5974066377,124713.330447737
2020-09-01,43.43000030517578,1.2011290788650513,1986.300048828125,3.682349920272827,3528.030029296875,26.59000015258789,3.3,0.55,127920.2889217163,125639.2344764476
2020-09-02,43.209999084472656,1.1924351453781128,1967.300048828125,3.737119913101196,3588.110107421875,27.06999969482422,3.3,0.52,127920.2889217163,125639.2344764476
2020-09-03,41.790000915527344,1.184805989265442,1938.800048828125,3.758970022201538,3564.85009765625,35.939998626708984,3.3,0.5,127920.2889217163,125639.2344764476
2020-09-04,41.869998931884766,1.186352252960205,1939.699951171875,3.792409896850586,3479.14990234375,38.27999877929688,3.3,0.58,127920.2889217163,125639.2344764476
2020-09-07,41.869998931884766,1.1848621368408203,1939.699951171875,3.775399923324585,3479.14990234375,38.27999877929688,3.3,0.58,127920.2889217163,125639.2344764476
2020-09-08,39.59000015258789,1.1828720569610596,1937.9000244140625,3.781949996948242,3379.969970703125,35.93000030517578,3.3,0.55,127920.2889217163,125639.2344764476
2020-09-09,38.45000076293945,1.183053970336914,1946.199951171875,3.790050029754639,3424.77001953125,31.780000686645508,3.3,0.57,127920.2889217163,125639.2344764476
2020-09-10,38.18000030517578,1.1914690732955933,1962.699951171875,3.766900062561035,3425.550048828125,30.559999465942383,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-11,37.81999969482422,1.1876484155654907,1949.5,3.763659954071045,3368.949951171875,29.729999542236328,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-14,37.68000030517578,1.188800573348999,1953.0999755859373,3.756230115890503,3402.929931640625,26.790000915527344,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-15,38.56999969482422,1.1900993585586548,1968.5,3.761100053787232,3419.47998046875,26.0,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-16,40.34000015258789,1.1883004903793335,1961.4000244140625,3.7637999057769775,3428.919921875,26.59000015258789,3.3,0.55,127920.2889217163,125639.2344764476
2020-09-17,41.220001220703125,1.1830118894577026,1946.0,3.791559934616089,3375.169921875,28.920000076293945,3.3,0.56,127920.2889217163,125639.2344764476
2020-09-18,41.4900016784668,1.1871000528335571,1952.0999755859373,3.768970012664795,3362.27001953125,28.100000381469727,3.3,0.56,127920.2889217163,125639.2344764476
2020-09-21,41.27000045776367,1.187300205230713,1946.199951171875,3.834029912948608,3285.570068359375,31.18000030517578,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-22,40.02000045776367,1.1773016452789309,1913.0999755859373,3.849529981613159,3320.31005859375,28.780000686645508,3.3,0.55,127920.2889217163,125639.2344764476
2020-09-23,40.75,1.172000527381897,1875.5,3.8692901134490967,3323.35009765625,29.729999542236328,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-24,40.369998931884766,1.168100118637085,1868.300048828125,3.9191200733184814,3278.699951171875,30.489999771118164,3.3,0.53,127920.2889217163,125639.2344764476
2020-09-25,40.63999938964844,1.168510913848877,1857.699951171875,3.922100067138672,3306.8798828125,30.43000030517578,3.3,0.54,127920.2889217163,125639.2344764476
2020-09-28,40.79999923706055,1.167965054512024,1872.800048828125,3.9351799488067623,3360.739990234375,27.190000534057617,3.3,0.53,127920.2889217163,125639.2344764476
2020-09-29,40.70000076293945,1.1741636991500854,1895.4000244140625,3.938800096511841,3357.919921875,27.43000030517578,3.3,0.55,127920.2889217163,125639.2344764476
2020-09-30,40.369998931884766,1.1756407022476196,1899.699951171875,3.8882999420166016,3393.56005859375,27.1200008392334,3.3,0.56,127920.2889217163,125639.2344764476
2020-10-01,40.470001220703125,1.1767003536224363,1909.5999755859373,3.865900039672852,3397.179931640625,27.11000061035156,3.2,0.54,128436.7693472651,129320.5140490187
2020-10-02,38.650001525878906,1.1747002601623535,1913.0,3.8517799377441406,3369.10009765625,29.899999618530277,3.2,0.57,128436.7693472651,129320.5140490187
2020-10-05,39.720001220703125,1.179662585258484,1915.5999755859373,3.839999914169312,3409.570068359375,29.690000534057617,3.2,0.64,128436.7693472651,129320.5140490187
2020-10-06,40.86000061035156,1.1807351112365725,1918.0,3.822050094604492,3431.56005859375,30.0,3.2,0.62,128436.7693472651,129320.5140490187
2020-10-07,40.34999847412109,1.178139328956604,1889.800048828125,3.828049898147583,3426.260009765625,29.76000022888184,3.2,0.65,128436.7693472651,129320.5140490187
2020-10-08,41.33000183105469,1.178133845329285,1893.0,3.824140071868897,3447.280029296875,27.989999771118164,3.2,0.65,128436.7693472651,129320.5140490187
2020-10-09,41.470001220703125,1.1824523210525513,1929.0999755859373,3.813019990921021,3482.340087890625,26.21999931335449,3.2,0.63,128436.7693472651,129320.5140490187
2020-10-12,40.45000076293945,1.182732105255127,1926.5,3.8020999431610103,3549.85009765625,25.649999618530277,3.2,0.63,128436.7693472651,129320.5140490187
2020-10-13,40.52999877929688,1.1814186573028564,1922.199951171875,3.829819917678833,3534.010009765625,26.93000030517578,3.2,0.58,128436.7693472651,129320.5140490187
2020-10-14,41.15999984741211,1.177024483680725,1910.800048828125,3.850909948348999,3527.93994140625,27.229999542236328,3.2,0.59,128436.7693472651,129320.5140490187
2020-10-15,41.290000915527344,1.1760554313659668,1906.300048828125,3.8991000652313232,3489.080078125,29.059999465942383,3.2,0.6,128436.7693472651,129320.5140490187
2020-10-16,41.04999923706055,1.1746740341186523,1900.800048828125,3.903209924697876,3515.760009765625,27.459999084472656,3.2,0.62,128436.7693472651,129320.5140490187
2020-10-19,41.220001220703125,1.179523468017578,1907.800048828125,3.887629985809326,3502.419921875,29.690000534057617,3.2,0.62,128436.7693472651,129320.5140490187
2020-10-20,41.70000076293945,1.1839923858642578,1910.4000244140625,3.899399995803833,3476.929931640625,29.600000381469727,3.2,0.67,128436.7693472651,129320.5140490187
2020-10-21,41.59000015258789,1.1882128715515137,1927.300048828125,3.875849962234497,3464.860107421875,30.549999237060547,3.2,0.69,128436.7693472651,129320.5140490187
2020-10-22,41.02000045776367,1.1869436502456665,1924.300048828125,3.881629943847656,3460.530029296875,30.1200008392334,3.2,0.71,128436.7693472651,129320.5140490187
2020-10-23,40.91999816894531,1.1859582662582395,1913.300048828125,3.8879799842834473,3466.4599609375,28.670000076293945,3.2,0.67,128436.7693472651,129320.5140490187
2020-10-26,39.7400016784668,1.1851009130477903,1907.0,3.884010076522827,3441.419921875,33.68000030517578,3.2,0.65,128436.7693472651,129320.5140490187
2020-10-27,39.83000183105469,1.183800458908081,1908.800048828125,3.889050006866455,3409.510009765625,33.77000045776367,3.2,0.63,128436.7693472651,129320.5140490187
2020-10-28,39.0099983215332,1.178828239440918,1876.199951171875,3.954380035400391,3342.47998046875,40.77000045776367,3.2,0.63,128436.7693472651,129320.5140490187
2020-10-29,37.7599983215332,1.1759172677993774,1879.800048828125,3.968650102615357,3341.050048828125,41.15999984741211,3.2,0.69,128436.7693472651,129320.5140490187
2020-10-30,36.59999847412109,1.1703435182571411,1886.5999755859373,3.968420028686523,3304.929931640625,41.09000015258789,3.2,0.74,128436.7693472651,129320.5140490187
2020-11-01,36.59999847412109,1.1703435182571411,1886.5999755859373,3.968420028686523,3304.929931640625,41.09000015258789,3.2,0.74,130150.3554532536,131367.4824676929
2020-11-02,37.150001525878906,1.165699481964111,1894.699951171875,3.969559907913208,3330.139892578125,38.77999877929688,3.2,0.71,130150.3554532536,131367.4824676929
2020-11-03,38.31999969482422,1.1741995811462402,1908.5,3.9537200927734375,3389.489990234375,36.43999862670898,3.2,0.73,130150.3554532536,131367.4824676929
2020-11-04,39.25,1.176885962486267,1907.0,3.952310085296631,3486.25,36.84999847412109,3.2,0.64,130150.3554532536,131367.4824676929
2020-11-05,39.34999847412109,1.1856770515441897,1948.0,3.875400066375733,3529.050048828125,28.13999938964844,3.2,0.65,130150.3554532536,131367.4824676929
2020-11-06,38.61000061035156,1.1890605688095093,1958.800048828125,3.838740110397339,3521.580078125,29.440000534057617,3.2,0.67,130150.3554532536,131367.4824676929
2020-11-09,41.33000183105469,1.1919234991073608,1963.199951171875,3.801549911499024,3645.989990234375,25.81999969482422,3.2,0.79,130150.3554532536,131367.4824676929
2020-11-10,41.84000015258789,1.184356927871704,1885.300048828125,3.823699951171875,3557.219970703125,26.770000457763672,3.2,0.79,130150.3554532536,131367.4824676929
2020-11-11,43.060001373291016,1.1832919120788574,1878.800048828125,3.819600105285645,3581.159912109375,25.1200008392334,3.2,0.79,130150.3554532536,131367.4824676929
2020-11-12,42.18999862670898,1.182300090789795,1878.5,3.817850112915039,3569.02001953125,27.270000457763672,3.2,0.71,130150.3554532536,131367.4824676929
2020-11-13,40.93999862670898,1.1833899021148682,1890.0999755859373,3.809600114822388,3593.659912109375,25.030000686645508,3.2,0.72,130150.3554532536,131367.4824676929
2020-11-16,42.09000015258789,1.186873197555542,1887.300048828125,3.793200016021729,3628.510009765625,24.07999992370605,3.2,0.72,130150.3554532536,131367.4824676929
2020-11-17,41.68999862670898,1.1892727613449097,1888.4000244140625,3.7934999465942383,3623.110107421875,24.09000015258789,3.2,0.69,130150.3554532536,131367.4824676929
2020-11-18,42.459999084472656,1.1891002655029297,1873.5,3.787499904632568,3619.090087890625,23.920000076293945,3.2,0.72,130150.3554532536,131367.4824676929
2020-11-19,41.97999954223633,1.1855363845825195,1865.800048828125,3.790549993515015,3585.219970703125,24.520000457763672,3.2,0.68,130150.3554532536,131367.4824676929
2020-11-20,42.31999969482422,1.1890889406204224,1872.5999755859373,3.769200086593628,3581.22998046875,23.729999542236328,3.2,0.67,130150.3554532536,131367.4824676929
2020-11-23,43.36000061035156,1.1905895471572876,1837.800048828125,3.791949987411499,3589.81005859375,23.959999084472656,3.2,0.7,130150.3554532536,131367.4824676929
2020-11-24,45.20000076293945,1.1893858909606934,1829.300048828125,3.77495002746582,3642.31005859375,22.479999542236328,3.2,0.72,130150.3554532536,131367.4824676929
2020-11-25,46.2599983215332,1.192804932594299,1805.699951171875,3.763950109481812,3635.5,22.5,3.2,0.71,130150.3554532536,131367.4824676929
2020-11-26,46.2599983215332,1.1940997838974,1805.699951171875,3.763849973678589,3635.5,22.5,3.2,0.71,130150.3554532536,131367.4824676929
2020-11-27,46.09000015258789,1.1961865425109863,1817.0,3.768779993057251,3644.31005859375,21.600000381469727,3.2,0.68,130150.3554532536,131367.4824676929
2020-11-30,45.79999923706055,1.2002063989639282,1787.199951171875,3.7507500648498535,3634.179931640625,22.88999938964844,3.2,0.68,130150.3554532536,131367.4824676929
2020-12-01,45.70000076293945,1.2053565979003906,1815.9000244140625,3.752140045166016,3678.449951171875,20.920000076293945,3.3,0.75,133849.0959239671,140316.3029870774
2020-12-02,45.91999816894531,1.210741639137268,1830.0,3.720050096511841,3670.9599609375,21.25,3.3,0.79,133849.0959239671,140316.3029870774
2020-12-03,45.84000015258789,1.2175003290176392,1842.0,3.7054500579833984,3682.72998046875,21.8799991607666,3.3,0.76,133849.0959239671,140316.3029870774
2020-12-04,46.68000030517578,1.2177746295928955,1847.5999755859373,3.6877400875091553,3699.199951171875,21.149999618530277,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-07,46.540000915527344,1.2163525819778442,1866.9000244140625,3.709980010986328,3697.409912109375,22.6200008392334,3.3,0.8,133849.0959239671,140316.3029870774
2020-12-08,45.93000030517578,1.213415503501892,1875.800048828125,3.707900047302246,3708.449951171875,22.25,3.3,0.78,133849.0959239671,140316.3029870774
2020-12-09,46.2400016784668,1.214900016784668,1867.0999755859373,3.673439979553223,3712.389892578125,22.93000030517578,3.3,0.79,133849.0959239671,140316.3029870774
2020-12-10,47.7400016784668,1.2158055305480957,1849.0999755859373,3.667799949645996,3678.489990234375,23.459999084472656,3.3,0.78,133849.0959239671,140316.3029870774
2020-12-11,47.290000915527344,1.216397047042847,1846.0,3.671600103378296,3665.909912109375,25.13999938964844,3.3,0.79,133849.0959239671,140316.3029870774
2020-12-14,47.43999862670898,1.217404007911682,1835.699951171875,3.681699991226196,3697.610107421875,24.81999969482422,3.3,0.77,133849.0959239671,140316.3029870774
2020-12-15,47.72999954223633,1.2166485786437988,1853.5999755859373,3.664799928665161,3695.2900390625,24.06999969482422,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-16,47.93999862670898,1.2212995290756226,1864.699951171875,3.655980110168457,3711.27001953125,23.670000076293945,3.3,0.79,133849.0959239671,140316.3029870774
2020-12-17,48.59000015258789,1.2263002395629885,1896.199951171875,3.639118909835816,3725.1201171875,22.270000457763672,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-18,49.27999877929688,1.2268433570861816,1889.5,3.6832621097564697,3726.699951171875,23.770000457763672,3.3,0.82,133849.0959239671,140316.3029870774
2020-12-21,48.61000061035156,1.223466157913208,1908.0,3.728749990463257,3702.89990234375,31.459999084472656,3.3,0.82,133849.0959239671,140316.3029870774
2020-12-22,47.959999084472656,1.2259002923965454,1882.199951171875,3.7049400806427,3698.260009765625,25.559999465942383,3.3,0.8,133849.0959239671,140316.3029870774
2020-12-23,48.5,1.2219412326812744,1878.800048828125,3.7043299674987793,3711.239990234375,23.68000030517578,3.3,0.83,133849.0959239671,140316.3029870774
2020-12-24,48.619998931884766,1.2217471599578855,1879.9000244140625,3.6998000144958496,3703.820068359375,22.82999992370605,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-25,48.619998931884766,1.2212995290756226,1879.9000244140625,3.703411102294922,3703.820068359375,22.82999992370605,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-28,48.959999084472656,1.2252004146575928,1895.800048828125,3.706049919128418,3740.510009765625,22.1200008392334,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-29,48.34999847412109,1.2275993824005127,1881.300048828125,3.7251579761505127,3756.1201171875,23.71999931335449,3.3,0.82,133849.0959239671,140316.3029870774
2020-12-30,48.65999984741211,1.2308752536773682,1895.800048828125,3.74468994140625,3744.6298828125,23.149999618530277,3.3,0.81,133849.0959239671,140316.3029870774
2020-12-31,48.58000183105469,1.230950951576233,1901.300048828125,3.759850025177002,3760.199951171875,23.25,3.3,0.8,133849.0959239671,140316.3029870774
2021-01-01,48.58000183105469,1.221699357032776,1901.300048828125,3.74640703201294,3760.199951171875,23.25,3.6,0.8,132967.973841613,143666.7419020096
2021-01-04,49.83000183105469,1.23099946975708,1945.0999755859373,3.7242000102996826,3769.989990234375,29.190000534057617,3.6,0.82,132967.973841613,143666.7419020096
2021-01-05,50.20000076293945,1.2294830083847046,1952.699951171875,3.7196199893951416,3737.830078125,28.600000381469727,3.6,0.83,132967.973841613,143666.7419020096
2021-01-06,50.93999862670898,1.2350252866744995,1959.9000244140625,3.690068006515503,3783.0400390625,26.770000457763672,3.6,0.9,132967.973841613,143666.7419020096
2021-01-07,51.27999877929688,1.2345678806304932,1926.699951171875,3.693249940872192,3811.550048828125,23.90999984741211,3.6,0.94,132967.973841613,143666.7419020096
2021-01-08,52.75,1.2282146215438845,1908.0,3.697180032730103,3826.68994140625,23.34000015258789,3.6,0.99,132967.973841613,143666.7419020096
2021-01-11,52.70000076293945,1.2199585437774658,1849.5999755859373,3.7321600914001465,3817.860107421875,24.809999465942383,3.6,1.01,132967.973841613,143666.7419020096
2021-01-12,53.45000076293945,1.217848777770996,1859.699951171875,3.728624105453491,3810.780029296875,25.149999618530277,3.6,1.01,132967.973841613,143666.7419020096
2021-01-13,53.93000030517578,1.2224938869476318,1858.5999755859373,3.732579946517944,3820.9599609375,24.18000030517578,3.6,0.96,132967.973841613,143666.7419020096
2021-01-14,53.75,1.217285394668579,1850.699951171875,3.754175901412964,3823.60009765625,23.46999931335449,3.6,0.99,132967.973841613,143666.7419020096
2021-01-15,53.83000183105469,1.2162491083145142,1829.4000244140625,3.7626841068267822,3788.72998046875,25.799999237060547,3.6,0.98,132967.973841613,143666.7419020096
2021-01-18,53.83000183105469,1.2086198329925537,1829.4000244140625,3.771100044250488,3788.72998046875,25.799999237060547,3.6,0.98,132967.973841613,143666.7419020096
2021-01-19,53.130001068115234,1.2144912481307983,1842.9000244140625,3.752000093460083,3804.530029296875,23.559999465942383,3.6,0.96,132967.973841613,143666.7419020096
2021-01-20,53.790000915527344,1.2160005569458008,1866.5999755859373,3.7514801025390634,3859.75,22.86000061035156,3.6,0.97,132967.973841613,143666.7419020096
2021-01-21,53.40999984741211,1.2171964645385742,1868.0,3.7427799701690674,3861.449951171875,22.21999931335449,3.6,0.99,132967.973841613,143666.7419020096
2021-01-22,53.15999984741211,1.2188003063201904,1855.699951171875,3.7349700927734375,3852.31005859375,23.729999542236328,3.6,0.97,132967.973841613,143666.7419020096
2021-01-25,52.95000076293945,1.218599796295166,1864.699951171875,3.747450113296509,3859.22998046875,26.6299991607666,3.6,0.92,132967.973841613,143666.7419020096
2021-01-26,53.25,1.2175003290176392,1855.800048828125,3.754650115966797,3870.89990234375,23.940000534057617,3.6,0.94,132967.973841613,143666.7419020096
2021-01-27,53.29999923706055,1.2171372175216677,1844.9000244140625,3.77305006980896,3836.830078125,37.209999084472656,3.6,0.92,132967.973841613,143666.7419020096
2021-01-28,53.58000183105469,1.214399814605713,1862.9000244140625,3.771049976348877,3830.5,36.290000915527344,3.6,0.95,132967.973841613,143666.7419020096
2021-01-29,53.25,1.2157005071640017,1876.0,3.7547900676727295,3778.050048828125,37.5099983215332,3.6,1.0,132967.973841613,143666.7419020096
2021-02-01,53.7400016784668,1.2136069536209106,1871.9000244140625,3.737950086593628,3784.320068359375,33.959999084472656,3.8,0.98,132366.1039556334,150467.2263420302
2021-02-02,55.2599983215332,1.208795189857483,1861.300048828125,3.7438600063323975,3843.090087890625,28.07999992370605,3.8,1.01,132366.1039556334,150467.2263420302
2021-02-03,56.33000183105469,1.204999327659607,1842.4000244140625,3.740000009536743,3847.510009765625,25.43000030517578,3.8,1.04,132366.1039556334,150467.2263420302
2021-02-04,56.58000183105469,1.2043839693069458,1832.199951171875,3.760469913482666,3872.419921875,23.440000534057617,3.8,1.04,132366.1039556334,150467.2263420302
2021-02-05,57.290000915527344,1.2039779424667358,1813.5,3.764899969100952,3894.56005859375,22.15999984741211,3.8,1.1,132366.1039556334,150467.2263420302
2021-02-08,58.13999938964844,1.2068549394607544,1836.699951171875,3.7327399253845215,3915.77001953125,22.06999969482422,3.8,1.08,132366.1039556334,150467.2263420302
2021-02-09,58.619998931884766,1.211475133895874,1843.300048828125,3.714099884033203,3918.35009765625,22.26000022888184,3.8,1.07,132366.1039556334,150467.2263420302
2021-02-10,58.90999984741211,1.2143733501434326,1851.0999755859373,3.7030999660491934,3931.5,23.850000381469727,3.8,1.04,132366.1039556334,150467.2263420302
2021-02-11,58.709999084472656,1.2150993347167969,1845.0,3.717030048370361,3925.989990234375,23.25,3.8,1.05,132366.1039556334,150467.2263420302
2021-02-12,59.81999969482422,1.213592290878296,1827.5,3.72445011138916,3937.22998046875,22.450000762939453,3.8,1.09,132366.1039556334,150467.2263420302
2021-02-15,59.81999969482422,1.214699387550354,1827.5,3.710520029067993,3937.22998046875,22.450000762939453,3.8,1.09,132366.1039556334,150467.2263420302
2021-02-16,60.95000076293945,1.2171002626419067,1823.4000244140625,3.7164599895477295,3950.429931640625,22.459999084472656,3.8,1.17,132366.1039556334,150467.2263420302
2021-02-17,61.72999954223633,1.2098335027694702,1789.699951171875,3.741909980773926,3933.610107421875,23.440000534057617,3.8,1.18,132366.1039556334,150467.2263420302
2021-02-18,62.2599983215332,1.2089003324508667,1784.5999755859375,3.734369993209839,3921.97998046875,24.229999542236328,3.8,1.18,132366.1039556334,150467.2263420302
2021-02-19,60.290000915527344,1.2147716283798218,1787.5999755859375,3.7151999473571777,3930.409912109375,23.190000534057617,3.8,1.23,132366.1039556334,150467.2263420302
2021-02-22,61.84000015258789,1.2155098915100098,1807.800048828125,3.715859889984131,3902.919921875,25.09000015258789,3.8,1.26,132366.1039556334,150467.2263420302
2021-02-23,63.0,1.2178784608840942,1811.300048828125,3.713360071182251,3895.97998046875,27.01000022888184,3.8,1.26,132366.1039556334,150467.2263420302
2021-02-24,63.5099983215332,1.217404007911682,1805.800048828125,3.730760097503662,3928.64990234375,25.040000915527344,3.8,1.26,132366.1039556334,150467.2263420302
2021-02-25,63.810001373291016,1.224155068397522,1802.0,3.705780029296875,3925.02001953125,31.15999984741211,3.8,1.37,132366.1039556334,150467.2263420302
2021-02-26,63.56999969482422,1.2182493209838867,1768.199951171875,3.7394700050354,3861.080078125,30.81999969482422,3.8,1.3,132366.1039556334,150467.2263420302
2021-03-01,62.91999816894531,1.2101556062698364,1747.0,3.7642199993133545,3914.5,25.38999938964844,3.9,1.32,128007.0320402523,145950.8200813045
2021-03-02,61.209999084472656,1.2080358266830444,1733.0999755859375,3.783250093460083,3906.409912109375,24.600000381469727,3.9,1.29,128007.0320402523,145950.8200813045
2021-03-03,61.9900016784668,1.2110495567321775,1732.4000244140625,3.776129961013794,3874.469970703125,26.790000915527344,3.9,1.33,128007.0320402523,145950.8200813045
2021-03-04,64.86000061035156,1.2064006328582764,1717.4000244140625,3.7898800373077393,3843.669921875,31.899999618530277,3.9,1.4,128007.0320402523,145950.8200813045
2021-03-05,66.41999816894531,1.196859359741211,1701.0,3.860440015792847,3851.68994140625,30.030000686645508,3.9,1.42,128007.0320402523,145950.8200813045
2021-03-08,67.9800033569336,1.1932177543640137,1705.4000244140625,3.881419897079468,3881.06005859375,28.38999938964844,3.9,1.42,128007.0320402523,145950.8200813045
2021-03-09,65.9800033569336,1.191599726676941,1717.5,3.884200096130371,3903.760009765625,25.25,3.9,1.38,128007.0320402523,145950.8200813045
2021-03-10,64.95999908447266,1.1925063133239746,1722.9000244140625,3.853749990463257,3917.35009765625,23.8700008392334,3.9,1.37,128007.0320402523,145950.8200813045
2021-03-11,66.20999908447266,1.1977769136428833,1737.5,3.840850114822388,3960.27001953125,22.5,3.9,1.4,128007.0320402523,145950.8200813045
2021-03-12,66.23999786376953,1.199040770530701,1722.5,3.854099988937378,3944.989990234375,22.989999771118164,3.9,1.5,128007.0320402523,145950.8200813045
2021-03-15,66.4000015258789,1.1965444087982178,1731.9000244140625,3.853770017623901,3970.080078125,21.86000061035156,3.9,1.48,128007.0320402523,145950.8200813045
2021-03-16,65.43000030517578,1.1953001022338867,1733.9000244140625,3.86532998085022,3981.0400390625,20.309999465942383,3.9,1.47,128007.0320402523,145950.8200813045
2021-03-17,65.33999633789062,1.1917999982833862,1750.0999755859375,3.8819899559021,3983.8701171875,20.950000762939453,3.9,1.5,128007.0320402523,145950.8200813045
2021-03-18,64.81999969482422,1.1990997791290283,1750.300048828125,3.883899927139282,3969.6201171875,22.600000381469727,3.9,1.55,128007.0320402523,145950.8200813045
2021-03-19,61.720001220703125,1.1937447786331177,1742.199951171875,3.8897199630737305,3930.1201171875,23.170000076293945,3.9,1.58,128007.0320402523,145950.8200813045
2021-03-22,61.900001525878906,1.1937447786331177,1737.800048828125,3.8922600746154794,3955.31005859375,22.290000915527344,3.9,1.54,128007.0320402523,145950.8200813045
2021-03-23,61.34999847412109,1.1943150758743286,1724.699951171875,3.8924400806427,3949.1298828125,21.57999992370605,3.9,1.48,128007.0320402523,145950.8200813045
2021-03-24,61.34000015258789,1.1851149797439575,1732.9000244140625,3.921180009841919,3942.080078125,21.489999771118164,3.9,1.48,128007.0320402523,145950.8200813045
2021-03-25,60.86000061035156,1.1830118894577026,1733.199951171875,3.945389986038208,3919.5400390625,23.549999237060547,3.9,1.49,128007.0320402523,145950.8200813045
2021-03-26,61.36000061035156,1.1804006099700928,1732.199951171875,3.949029922485352,3978.18994140625,21.489999771118164,3.9,1.53,128007.0320402523,145950.8200813045
