sklep_id,status,churn,zakup_hist_srednia,zakup_hist_sd,zakup_biezacy,zmiana_absolutna,zmiana_wzgledna,zmiana_standaryzowana
565,brak churnu,0,741.9155422936587,122.57253365835828,864.0743942829419,122.15885198928311,0.16465331297902805,0.9966250051563084
566,brak churnu,0,1755.91257138238,384.6383958672869,1806.42839817509,50.51582679270996,0.028768987486057055,0.13133329208803068
567,brak churnu,0,1740.1154271638832,394.9706789934387,2083.285655368449,343.170228204566,0.19721118659575357,0.8688498829308461
568,brak churnu,0,3818.9024846607067,951.6384549993772,4562.426512761854,743.524028101147,0.1946957355123997,0.7813093556645244
569,brak churnu,0,1900.084557527254,459.4173052133791,1718.498552050709,-181.5860054765451,-0.09556732870502291,-0.39525286360775286
570,brak churnu,0,2002.7824438749824,591.4797011538586,1713.567674288805,-289.21476958617745,-0.14440648332557024,-0.48896820807540353
571,brak churnu,0,825.1793693161596,212.12231967975737,518.7762845215394,-306.4030847946202,-0.37131694779105023,-1.4444641434112129
572,brak churnu,0,482.65553114373125,69.77504363592156,541.6358980393381,58.98036689560689,0.12219971198888628,0.8452931567246292
573,brak churnu,0,1390.2712434538917,284.416017662661,1815.5525153122026,425.2812718583109,0.30589805684376536,1.495278906417735
574,brak churnu,0,986.7117337199297,194.39333034690085,723.8399603954417,-262.871773324488,-0.2664119259365188,-1.3522674510251214
575,brak churnu,0,785.6190937706639,96.96504292454956,693.6281091756302,-91.99098459503364,-0.11709362122744872,-0.9487025614644822
576,brak churnu,0,583.3686667671601,139.18358164922347,366.00657006965315,-217.36209669750696,-0.3725981683281983,-1.561693513860797
577,brak churnu,0,386.64791060244926,62.36557711726558,451.7918455443839,65.14393494193462,0.1684838664728115,1.0445495408379675
578,brak churnu,0,663.6026017471346,196.9453030737594,510.3069619305328,-153.2956398166018,-0.2310051820366657,-0.778366568910709
579,brak churnu,0,429.8956120499185,114.88282987803832,469.18735118237805,39.291739132459554,0.09139832561932985,0.34201576662215205
580,brak churnu,0,899.4524139356023,263.64411491139236,1040.447580912999,140.9951669773967,0.156756671940503,0.5347935303800864
581,brak churnu,0,378.08671851161336,74.36091741601814,469.71985275192577,91.63313424031242,0.24236009823629337,1.2322754670664358
582,brak churnu,0,2260.7699804979816,512.2113562090628,3261.0003430065185,1000.2303625085369,0.44242907112921565,1.9527688138571562
583,brak churnu,0,540.9514468579722,158.9688733180879,466.94469668992497,-74.00675016804723,-0.1368084891867899,-0.46554239596303754
584,brak churnu,0,1170.3124771679963,315.90808503060777,784.6701064894489,-385.6423706785474,-0.3295208572087958,-1.22074232649406
585,brak churnu,0,1163.40269656393,261.89079297343335,1126.3486501487266,-37.0540464152034,-0.03184971680454348,-0.1414866326322599
586,brak churnu,0,602.0065566803809,160.1813974686368,808.9006334142923,206.89407673391145,0.34367412520351714,1.2916236217406014
587,brak churnu,0,1919.7811833387314,262.63372607824533,1609.9756353311172,-309.8055480076141,-0.16137544773140491,-1.1796106792290457
588,brak churnu,0,383.76130977879393,89.25152328429915,390.4623414480184,6.701031669224449,0.017461457157020414,0.07508030588877661
589,brak churnu,0,1278.5143421657517,328.8950757935211,1892.819255754328,614.3049135885763,0.4804833964928141,1.8677838581391053
590,brak churnu,0,6589.253854605318,1255.4086928834406,8773.908787922737,2184.654933317419,0.33154815120539544,1.7401942058403883
591,brak churnu,0,616.1348453994852,96.78759246583225,558.1201622108501,-58.014683188635104,-0.09415906862242135,-0.5994020691145441
592,brak churnu,0,288.9454704225352,37.367747427647046,269.54181252099175,-19.403657901543454,-0.06715335552126427,-0.5192621776068682
593,brak churnu,0,2014.121884209562,483.0607562997142,2324.5131062581922,310.3912220486302,0.15410746712105886,0.6425511035635618
594,brak churnu,0,876.0305297587813,254.38944245196637,682.2218190583778,-193.80871070040348,-0.22123511009801167,-0.7618583099689693
595,brak churnu,0,535.2009974378678,68.22893556450153,489.17807544095115,-46.02292199691669,-0.08599184646000133,-0.6745367140222794
596,brak churnu,0,713.2166194193217,109.39762952156372,731.0952796231154,17.878660203793743,0.02506764385040548,0.16342822309755461
597,brak churnu,0,373.650386470811,68.2957679885572,299.9034955845129,-73.7468908862981,-0.19736869960941175,-1.0798164082239214
598,brak churnu,0,1367.081778704354,367.3151759142311,1521.4906838264824,154.40890512212832,0.11294781887040342,0.42037170050981815
599,brak churnu,0,2214.7795200624114,342.0554269929801,2242.2309160419677,27.45139597955631,0.012394640518792022,0.08025423312497156
600,brak churnu,0,2455.8875942818254,365.05639843566854,2859.972695021863,404.08510074003743,0.1645372946550528,1.1069114319639755
601,brak churnu,0,4164.226677057377,702.7054930342397,4240.322516365381,76.09583930800363,0.018273702468516017,0.1082898028581311
602,brak churnu,0,1892.4637673852974,265.9679689551119,1891.6710553646358,-0.792712020661611,-0.00041887830790908784,-0.0029804792801775273
603,brak churnu,0,3376.092510148865,683.1306146034747,3608.5406503239506,232.44814017508543,0.06885123540789345,0.3402689547298516
604,brak churnu,0,1324.0551274637123,200.3034568105198,1641.0902202948917,317.0350928311793,0.23944251735082545,1.582773946488021
605,brak churnu,0,509.9591361526652,92.97318603830804,557.1391692647492,47.18003311208395,0.09251728181208578,0.5074584955348761
606,brak churnu,0,1154.4982393351927,308.77264259444473,1052.3220076388513,-102.17623169634135,-0.08850271764396851,-0.33091089559557907
607,brak churnu,0,714.8518053115514,162.90811470959343,628.7610609204785,-86.09074439107292,-0.12043159680285383,-0.5284619771368771
608,brak churnu,0,2103.148826881102,428.8561239220106,2313.5294849629768,210.38065808187457,0.100031274721467,0.4905623269591767
609,brak churnu,0,2219.4688181069814,596.0462123859223,2551.1947801809315,331.7259620739501,0.14946187095202546,0.5565440316214396
610,brak churnu,0,1185.1308451063696,154.19738626338395,1249.65652092858,64.52567582221036,0.054446035295300205,0.41846154066447216
611,brak churnu,0,2847.034940323465,822.8685439519386,2460.8122470428752,-386.22269328058974,-0.13565786910810065,-0.46936135318249317
612,brak churnu,0,5641.7849390236715,1312.0126764612037,6062.167446529376,420.3825075057048,0.07451232403382843,0.3204104007893978
613,brak churnu,0,684.828298782026,153.52209303146205,959.3300083919635,274.5017096099375,0.40083289504557795,1.78802740497866
614,brak churnu,0,805.7674933408813,129.0015524668771,856.035581738046,50.26808839716466,0.062385351621399625,0.38967041431591826
615,brak churnu,0,402.61403057694247,111.06656735308464,470.78292668081,68.16889610386755,0.16931574889772746,0.6137661199806074
616,brak churnu,0,513.1533939859096,103.17126004898951,614.3491792119079,101.19578522599829,0.1972037726184794,0.9808524697473581
617,brak churnu,0,2430.6617178435554,670.8789072382361,1806.8291625648571,-623.8325552786982,-0.25665132696134807,-0.9298735562380243
618,brak churnu,0,946.8502331716429,196.10343789797537,1052.1848963230234,105.33466315138048,0.11124743857171934,0.5371382790656726
619,brak churnu,0,2808.844032338382,581.5939125045359,2810.916451356153,2.0724190177711534,0.0007378191860819877,0.0035633437235383556
620,brak churnu,0,1189.24654820845,234.77768656189812,1251.5290782629027,62.282530054452764,0.052371419659177305,0.2652830043882055
621,brak churnu,0,2813.3340323759376,531.2996748587809,2821.2939793467385,7.9599469708009565,0.002829364333988653,0.01498202868826657
622,brak churnu,0,1323.643001239468,210.46175104077784,1502.2424520387683,178.59945079930026,0.13493022713228459,0.8486076444583789
623,brak churnu,0,680.4141997128424,151.40510836966502,564.8389343169636,-115.57526539587889,-0.1698601608324099,-0.7633511619283986
624,brak churnu,0,2912.0801833196238,491.34374314541225,2937.6016138595023,25.521430539878565,0.008763986199990356,0.05194210956366152
625,brak churnu,0,582.4288143841545,72.50210875647436,642.0801416116587,59.651327227504225,0.10241822820970495,0.8227529964385681
626,brak churnu,0,629.1359937747616,130.4528027124525,621.1172726688452,-8.01872110591637,-0.012745608557228998,-0.06146836970296028
627,brak churnu,0,782.9943214220788,173.74007611599598,995.3499943392469,212.35567291716814,0.27120972286425593,1.2222607337606484
628,brak churnu,0,842.5183793758572,151.68166802138154,882.720713270522,40.202333894664775,0.04771686277567845,0.2650441178494802
629,brak churnu,0,3149.1250537792907,403.2301281728302,2726.8348355543253,-422.29021822496543,-0.13409763379138326,-1.0472685167115434
630,brak churnu,0,2092.4185545845635,561.8959790176667,1687.5042494904446,-404.91430509411884,-0.19351496583077854,-0.7206214676994295
631,brak churnu,0,207.20482644602782,42.7647971406825,254.35513985282978,47.150313406801956,0.227554127070894,1.1025496800953485
632,brak churnu,0,5233.751584126963,791.2980449807072,5496.448926490189,262.6973423632253,0.05019293295462084,0.3319828022191438
633,brak churnu,0,1141.682754098855,211.49233344132452,1333.7301513174837,192.0473972186287,0.16821432795506683,0.9080584345243392
634,brak churnu,0,433.6145394440201,115.06268109643663,481.7311256765001,48.11658623247996,0.11096626578567907,0.4181771689480481
635,brak churnu,0,1983.7412662675479,485.7533672374132,2292.868640825711,309.12737455816296,0.15583049050534337,0.636387507339864
636,brak churnu,0,1513.0169242231964,239.6931655242435,1529.831148156283,16.814223933086623,0.01111304418601879,0.07014895020603316
637,brak churnu,0,1406.9250752857004,411.6774454948036,1107.468280839326,-299.45679444637426,-0.212844876892655,-0.7274063656473844
638,brak churnu,0,1188.1208167113236,281.3105398505627,1041.7063590825217,-146.41445762880198,-0.12323196056279194,-0.5204727050276183
639,brak churnu,0,1662.5608730815843,356.02343666796827,2030.4148595561567,367.85398647457237,0.22125745434676858,1.0332296938575911
640,brak churnu,0,5185.4701101127075,1057.401551745806,6323.378499774831,1137.9083896621232,0.2194417025841058,1.0761364855039202
641,brak churnu,0,1413.5620302869859,411.74113797353345,1590.6609764180673,177.09894613108145,0.12528558516468233,0.430122059220775
642,brak churnu,0,654.4043890439176,79.89287653651041,699.3090473431616,44.90465829924403,0.06861912763887414,0.5620608525557714
643,brak churnu,0,1421.9542182688986,367.17048892823067,1328.1202009364986,-93.83401733239998,-0.06598947851263064,-0.2555598016776924
644,brak churnu,0,375.50895779756195,108.7488131881011,69.7121479149065,-305.79680988265545,-0.814352902993892,-2.8119553760437235
645,brak churnu,0,1596.6111921179238,343.11026509451153,1830.6255344302206,234.01434231229678,0.14656939865357824,0.6820383011503206
646,brak churnu,0,361.9935163798662,90.32057551557439,206.07394033568048,-155.91957604418573,-0.4307247754143971,-1.7262907721098368
647,brak churnu,0,831.1094473492727,114.33940764580407,676.2979419704599,-154.81150537881285,-0.18627090074907246,-1.3539645566328415
648,brak churnu,0,1441.283644445247,341.50396377823137,1493.035774076311,51.75212963106401,0.03590697072746115,0.1515418124536652
649,brak churnu,0,1256.6243336026089,278.6258082860774,1238.7968791324088,-17.82745447020011,-0.014186781199032399,-0.06398350023590017
650,brak churnu,0,816.0836460330898,186.11846563858694,941.3511944993543,125.26754846626443,0.15349841780947193,0.6730527679586318
651,brak churnu,0,434.8661327413131,57.205540267594614,488.9876394574412,54.121506716128124,0.12445555687437988,0.946088551265488
652,brak churnu,0,1149.8313886514422,321.9091666905395,1348.6676235797302,198.83623492828792,0.17292642807524083,0.6176780766216418
653,brak churnu,0,1542.7139446252643,393.1667316962521,1646.9406049664453,104.22666034118106,0.06756058743378925,0.26509531946284615
654,brak churnu,0,1159.2594336473965,287.96033974298297,887.4285775149374,-271.8308561324591,-0.23448664573484929,-0.9439871350863103
655,brak churnu,0,1788.2588426152126,331.4290975610175,1452.647682222442,-335.61116039277067,-0.18767482223208867,-1.0126182729957294
656,brak churnu,0,933.2519945887759,128.48144125102826,1056.541008052035,123.28901346325915,0.13210688450506305,0.9595861648405384
657,brak churnu,0,2374.4749340341505,421.9363400328901,2166.043964314417,-208.43096971973364,-0.08777981470017739,-0.493986769908196
658,brak churnu,0,1051.1066210251936,188.79832320355533,770.4383344983585,-280.6682865268351,-0.26702170922782903,-1.4866037037004243
659,brak churnu,0,918.3676896982107,219.26946379481316,1009.6610314103481,91.29334171213736,0.09940826831803906,0.4163522824024752
660,brak churnu,0,1212.3189640975813,181.35962418059367,1331.665374571955,119.34641047437367,0.09844472783877635,0.6580649414862666
661,brak churnu,0,652.3464389437712,95.7131388391539,739.9992003079091,87.65276136413786,0.13436535578558292,0.9157860919328796
662,brak churnu,0,838.5735501844113,224.91409979533657,826.860944440167,-11.712605744244229,-0.013967296895625318,-0.052075907001394146
663,brak churnu,0,1142.8120466492312,329.6582118996462,383.7096786494757,-759.1023679997555,-0.6642407823976592,-2.3026951569792526
664,brak churnu,0,3124.970971757604,470.119445358217,2682.1553705123374,-442.8156012452664,-0.14170230867655384,-0.941921474675131
665,brak churnu,0,3456.3754428065827,970.6464726085874,2450.181837587487,-1006.1936052190958,-0.29111235797985674,-1.0366221210436963
666,brak churnu,0,1667.512107155793,351.07317062407793,2175.1785910399935,507.6664838842005,0.3044454560213697,1.4460418122574212
667,brak churnu,0,3255.1567799657896,711.8132687567066,1611.1584326995965,-1643.9983472661932,-0.5050442907648433,-2.3095921633179075
668,brak churnu,0,902.225449025843,172.43143509870688,760.9472065015044,-141.27824252433857,-0.15658862502369056,-0.8193299698715901
669,brak churnu,0,1184.3521832231504,228.97809472920227,1368.1204074948546,183.76822427170418,0.1551634951789331,0.802558098358863
670,brak churnu,0,929.4671608984618,198.41378477477505,1126.7128190595504,197.2456581610886,0.21221369238093654,0.994112674101689
671,brak churnu,0,2096.307818937842,432.9906108080152,2440.438020862479,344.1302019246368,0.16416014805449747,0.7947752060545755
672,brak churnu,0,3836.727802606592,670.305129129357,3260.4207279813018,-576.3070746252902,-0.15020796477502504,-0.8597682601263119
673,brak churnu,0,1767.347084832842,454.1280756471725,1738.5088103535313,-28.838274479310712,-0.01631726712132398,-0.0635025139950082
674,brak churnu,0,1655.3970647389904,285.6846833455403,1152.0141776232438,-503.3828871157466,-0.3040858884180249,-1.7620226650614543
675,brak churnu,0,1417.8831190368185,292.7282011381238,1564.7500136965048,146.8668946596863,0.10358180634765889,0.5017176141166774
676,brak churnu,0,1747.9378252463184,385.7949307488766,1709.0358171959538,-38.90200805036466,-0.02225594497040111,-0.10083597515097192
677,brak churnu,0,780.3275588884478,221.39998963828126,823.2776523417729,42.95009345332505,0.05504110801175101,0.19399320444186122
678,brak churnu,0,1607.3436009528916,251.3364807297265,2011.5216953906381,404.1780944377465,0.251457183266935,1.6081155161569143
679,brak churnu,0,1210.5707081618484,250.39108362593927,709.6914768965761,-500.8792312652723,-0.41375462654785033,-2.000387649639868
680,brak churnu,0,1455.8457907854151,189.10086282050318,1347.734512790069,-108.1112779953462,-0.07426011647636195,-0.5717122406679166
681,brak churnu,0,1145.1274743546535,286.3379985110401,1185.1377108491931,40.01023649453964,0.03493954812069089,0.13973079613112194
682,brak churnu,0,649.6812833791735,170.87843062802162,465.0038190060284,-184.67746437314509,-0.2842585573846088,-1.0807535140298778
683,brak churnu,0,460.55885290025736,111.26555944967302,388.07611971957687,-72.4827331806805,-0.1573799585530451,-0.6514390754801845
684,brak churnu,0,1236.9781105343118,296.7021973224729,756.3509285006496,-480.62718203366217,-0.38854946416639147,-1.619897615760793
685,brak churnu,0,1275.931271078553,241.56868710882063,949.6676564989353,-326.26361457961764,-0.255706260967979,-1.3506039151201914
686,brak churnu,0,2828.59175791787,601.8335081409147,3003.847651465566,175.2558935476959,0.06195870897845718,0.2912032832619567
687,brak churnu,0,1628.9715620281931,440.59092850320206,1840.115448818282,211.1438867900888,0.12961790844721602,0.4792288563620626
688,brak churnu,0,1347.9098180273284,284.20388982222613,1630.4352257331218,282.52540770579344,0.20960260391846583,0.9940940916836761
689,brak churnu,0,403.81370416045945,102.33961279170146,311.56164261873846,-92.25206154172099,-0.22845203268550712,-0.901430629110232
690,brak churnu,0,2369.665484694318,402.00526363856306,2449.5799136726555,79.91442897833758,0.033723928332714176,0.19878950901047768
691,brak churnu,0,421.89242177785223,121.7360040964662,306.0238379449332,-115.86858383291906,-0.2746401164179473,-0.9518020957965921
692,brak churnu,0,971.8358190495945,213.66529962394281,1050.4052427339445,78.56942368435,0.08084639621658199,0.3677219643181859
693,brak churnu,0,999.2062333494099,185.33805617827514,1184.0684103351664,184.8621769857565,0.18500903098461008,0.997432371945992
694,brak churnu,0,444.8884974129061,83.46284163495329,482.48613003739916,37.59763262449309,0.08451023760589228,0.45047151388561907
695,brak churnu,0,1396.0916164956316,203.8548479400274,1033.449741170993,-362.6418753246385,-0.2597550698247984,-1.7789220074438703
696,brak churnu,0,548.129189334694,152.8369187838511,541.6851751418127,-6.444014192881355,-0.011756378456514865,-0.042162680615112184
697,brak churnu,0,671.0492920479456,120.17796151968294,810.4870933290223,139.43780128107664,0.2077906987362025,1.1602609955922685
698,brak churnu,0,1750.004404030547,324.9318229804108,1818.5758952881633,68.57149125761634,0.03918361068102741,0.21103347351038104
699,brak churnu,0,2594.7913284454194,474.95774913522985,1852.854363176581,-741.9369652688383,-0.2859331912880041,-1.5621115070123726
700,brak churnu,0,3493.717000036362,849.7894126526612,4035.7481673369457,542.0311673005835,0.1551445544372776,0.6378417514153365
701,brak churnu,0,741.6141127353077,171.40329384459847,691.052199010812,-50.56191372449564,-0.06817819787437336,-0.2949879934649169
702,brak churnu,0,1362.3992911188516,211.1152788458865,1779.793511936146,417.39422081729435,0.306367027301163,1.9770914881153194
703,brak churnu,0,775.2198353264275,157.605557170827,870.2074227984971,94.98758747206955,0.12252987235817106,0.6026918668173198
704,brak churnu,0,1016.644086455303,236.099698700283,702.326050489821,-314.31803596548195,-0.309172148004523,-1.3312936767636172
705,brak churnu,0,2565.079230165228,708.8456618753804,622.5463934432969,-1942.5328367219313,-0.75729935117708,-2.74041718980491
706,brak churnu,0,239.67377048306722,65.83063775510563,268.4332930191538,28.759522536086564,0.11999445111628686,0.43687139479149373
707,brak churnu,0,2257.274506774946,398.6741868087332,2472.926810579201,215.6523038042551,0.09553658766667496,0.5409236688497112
708,brak churnu,0,1183.3386538842697,328.94752511696885,825.0468695303005,-358.2917843539692,-0.302780428221362,-1.089206505586464
709,brak churnu,0,1031.561026923381,183.38563029767434,1060.5149596863446,28.953932762963632,0.028068075477142063,0.15788550452925437
710,brak churnu,0,2844.747014954015,796.4028770679689,2126.200993187691,-718.546021766324,-0.25258696748397474,-0.9022393595710224
711,brak churnu,0,2816.651446290448,386.6776688771099,3647.7789263692653,831.1274800788174,0.2950764394981917,2.1494064616980975
712,brak churnu,0,1463.0476440508105,362.028655258449,984.0657244965739,-478.9819195542366,-0.3273864125354498,-1.3230497437068778
713,brak churnu,0,2414.328957354805,610.2359068433775,2065.968849026518,-348.36010832828697,-0.14428858472954673,-0.5708613741368986
714,brak churnu,0,1290.387657129161,356.4298697629253,1157.2825943640994,-133.10506276506158,-0.10315122128585151,-0.37343969755844164
715,brak churnu,0,841.2835775262838,237.81454535222866,897.2316186373565,55.94804111107271,0.0665031894187008,0.23525912188511305
716,brak churnu,0,1282.2051798729528,227.30583893278884,1323.072710270245,40.86753039729206,0.031872847683661214,0.17979093977157365
717,brak churnu,0,2239.6759545106183,321.24464333732584,2537.564657776479,297.88870326586084,0.13300526920688005,0.9272954722954247
718,brak churnu,0,2694.640863265604,785.8925897931636,3350.7859177233795,656.1450544577756,0.24350000157816987,0.8349042387973963
719,brak churnu,0,1054.027073462904,223.03076096164384,1288.5069253019556,234.47985183905166,0.22246093837864223,1.0513341335878632
720,brak churnu,0,1293.0890461700028,330.60198315568533,1531.7242989796478,238.63525280964495,0.18454665091817002,0.7218203911900556
721,brak churnu,0,3894.9404940767663,709.567973977448,3021.6288483505273,-873.311645726239,-0.22421694171049042,-1.230765307558815
722,brak churnu,0,2249.0165261312322,673.9957236845031,2533.8204156970214,284.8038895657892,0.12663485850666914,0.42256038066364005
723,brak churnu,0,2345.5897292858695,579.2719987164695,2364.3298046314876,18.740075345618152,0.007989494118105511,0.03235108098983164
724,brak churnu,0,629.5799455116601,106.49585316874573,551.409016508088,-78.17092900357204,-0.12416362617783587,-0.7340279144926701
725,brak churnu,0,1469.8507243330346,314.4703338798867,1611.9332665187421,142.08254218570755,0.09666460670703789,0.4518154079359886
726,brak churnu,0,1028.684755776349,182.81193122946206,953.4042465178,-75.28050925854905,-0.07318132093999469,-0.4117921010530674
727,brak churnu,0,1368.047175030347,203.58725612838012,1357.1682883490241,-10.87888668132291,-0.007952128318295447,-0.053435990484899464
728,brak churnu,0,1148.8102208755577,169.25936497668516,1353.391356948862,204.58113607330438,0.17808088085896756,1.2086842940801807
729,brak churnu,0,1277.4849102335802,329.3310324071343,1310.4355658892862,32.95065565570599,0.025793381504350735,0.1000532971790246
730,brak churnu,0,421.21633520165966,81.03818967179006,203.7944884132632,-217.42184678839646,-0.5161761988273901,-2.6829553778159294
731,brak churnu,0,275.6973003998076,57.21797803345287,273.35413624677864,-2.3431641530289653,-0.008499046416598864,-0.040951537149023665
732,brak churnu,0,1194.256276562609,257.4941826221605,1270.1448796838326,75.8886031212237,0.06354465503807233,0.29471968006586163
733,brak churnu,0,1156.0918748934414,211.34794622948968,1517.5996337791435,361.50775888570206,0.3126981226461978,1.7104862636950497
734,brak churnu,0,2136.7040296821933,561.6316661823594,2014.956008769571,-121.74802091262222,-0.05697935662653786,-0.21677556349376348
735,brak churnu,0,1887.1567307235011,559.3831716979154,637.1751248785465,-1249.9816058449546,-0.662362370594272,-2.2345713440946775
736,brak churnu,0,977.0407208712292,262.79558519991764,1094.3433536487944,117.30263277756524,0.12005910324082117,0.4463645486598608
737,brak churnu,0,1452.5100521302836,329.3905691698685,1625.0557412011167,172.54568907083308,0.11879139068109974,0.5238331185549223
738,brak churnu,0,1554.8183054363246,267.2890626602835,1425.780858697794,-129.03744673853066,-0.08299197808988956,-0.4827636621350775
739,brak churnu,0,1757.2181081261463,301.2675853499194,1775.0273123275574,17.80920420141115,0.010134885430017814,0.0591142395247266
740,brak churnu,0,3940.9547108640922,1126.7046418435557,3142.5411991235706,-798.4135117405217,-0.20259393226202843,-0.7086271610935481
741,brak churnu,0,687.554036256093,149.05504712255282,642.6596771912575,-44.8943590648355,-0.0652957537843814,-0.3011931493196834
742,brak churnu,0,1289.4789916360155,238.99529682386785,1662.1823474135952,372.70335577757965,0.28903406584756797,1.5594589547603128
743,brak churnu,0,765.0599423835286,92.67726868807091,800.7201449942118,35.6602026106832,0.04661099168201719,0.3847783077283681
744,brak churnu,0,1096.540843778055,187.0406363204576,1027.4617668833728,-69.0790768946822,-0.06299726753148115,-0.3693265712394642
745,brak churnu,0,1448.2668033925995,378.42479449814294,1600.694050352218,152.42724695961851,0.10524804311094756,0.402794027177219
746,brak churnu,0,3805.4310073018137,782.615785334464,3640.0521068237867,-165.37890047802694,-0.043458651637803956,-0.21131556962826847
747,brak churnu,0,767.7221672280905,149.65191153677654,722.2890049604222,-45.43316226766831,-0.059179172110800995,-0.3035922615429021
748,brak churnu,0,4702.164435795147,1363.592777011631,6952.983285693266,2250.818849898119,0.4786771880548878,1.6506532506214062
749,brak churnu,0,1070.4681324606854,209.52091318628354,1135.6549535632107,65.1868211025253,0.060895620454090804,0.31112321968818535
750,brak churnu,0,959.2462156518682,230.6007511391907,1121.610453884574,162.36423823270593,0.16926231824888588,0.7040924083317613
751,brak churnu,0,4225.894412854017,970.714173661626,3617.087008959124,-608.807403894893,-0.14406592887012679,-0.6271747342458324
752,brak churnu,0,368.729147611406,51.04985757098943,367.1602036182223,-1.5689439931837228,-0.004255003986929701,-0.030733562596173058
753,brak churnu,0,3055.937455302059,600.8047210785363,2970.793125494569,-85.14432980749007,-0.027861934693645136,-0.14171714505612237
754,brak churnu,0,660.4781575820124,177.60898846037512,664.6010097184942,4.122852136481811,0.006242223288012172,0.02321308269486387
755,brak churnu,0,654.3187205756055,126.30100140025714,663.0632038891862,8.744483313580645,0.013364256651388646,0.06923526509396973
756,brak churnu,0,1060.8600482272673,251.1360726670699,1579.0418026762086,518.1817544489413,0.4884543963313921,2.063350553131779
757,brak churnu,0,504.96364886657335,112.16868292053036,439.92004871858046,-65.04360014799289,-0.128808480162855,-0.5798730844871843
758,brak churnu,0,351.33429129637045,45.46489960478597,308.8513156064086,-42.48297568996185,-0.12091895594138018,-0.9344126141101118
759,brak churnu,0,3593.4779659158107,672.9871385042491,3685.070932596341,91.59296668053048,0.025488667956027854,0.1360991339063342
760,brak churnu,0,800.4056958891293,171.40543406647754,848.4839452895708,48.07824940044145,0.0600673504041395,0.2804943125770148
761,brak churnu,0,1747.3119528879872,486.2586635497846,1726.3508121794096,-20.96114070857766,-0.011996221209345433,-0.04310697634784988
762,brak churnu,0,1145.1154271163145,310.72945602568393,1154.7255516964913,9.610124580176716,0.008392275881198633,0.03092762656972686
763,brak churnu,0,823.9081996083885,194.8273966773696,928.7834961791177,104.87529657072923,0.1272900265109359,0.5382985060586767
764,brak churnu,0,1404.7526735286574,392.95484201745563,1735.62838915256,330.8757156239026,0.23554019284602032,0.8420196934720672
765,brak churnu,0,2342.7122734186432,558.7078415625696,1726.764954232336,-615.9473191863071,-0.2629206011233618,-1.102449748089543
766,brak churnu,0,2930.9698013617253,642.9231074005849,3063.998855607971,133.02905424624578,0.04538738481182598,0.20691285274237253
767,brak churnu,0,589.4902653040474,111.41084639260801,474.1955604769186,-115.29470482712878,-0.19558372989868128,-1.034860685115291
768,brak churnu,0,858.2032069252565,197.4063415540601,880.0034839245734,21.800276999316907,0.025402232039451654,0.11043351914480852
769,brak churnu,0,4375.265850450475,931.3185329051195,5392.2047273654925,1016.9388769150173,0.23242904812522736,1.091934543321947
770,brak churnu,0,3628.1605521260203,480.3038495888773,3119.7147599347213,-508.445792191299,-0.1401387245372483,-1.058591957208984
771,brak churnu,0,1888.939542659507,489.1935308485518,1114.6008871808267,-774.3386554786803,-0.40993300102578223,-1.5828881754333866
772,brak churnu,0,4398.438580086587,872.7596046193551,2706.8763463409996,-1691.562233745587,-0.38458243827796895,-1.9381765892835336
773,brak churnu,0,1141.258858554506,316.7972096571924,860.3362950487391,-280.922563505767,-0.24615148561613576,-0.8867583265955988
774,brak churnu,0,924.6100801278295,260.4868459375625,642.0550191746605,-282.555060953169,-0.3055937492203255,-1.0847191148412005
775,brak churnu,0,280.19173554051787,83.73836777003554,274.49393096379185,-5.697804576726014,-0.020335377007942006,-0.06804293812333997
776,brak churnu,0,773.1991211960867,97.42349412231269,938.1852018862513,164.9860806901646,0.2133811021861255,1.6934937735145164
777,brak churnu,0,6154.33534703273,1304.5132013816274,4453.037046595257,-1701.2983004374728,-0.27643899860896304,-1.3041633450973167
778,brak churnu,0,949.2155472339518,177.21920877269295,862.9471090149003,-86.26843821905152,-0.09088392880883678,-0.48678943336047836
779,brak churnu,0,1349.6981805607,181.59224077971825,1083.0952822836316,-266.60289827706833,-0.19752778963243064,-1.4681403628939897
780,brak churnu,0,691.1655612879767,179.9858398389729,655.0234130386101,-36.14214824936664,-0.05229159303310235,-0.20080550937619188
781,brak churnu,0,490.706137653837,59.023701314114945,494.11946394525893,3.4133262914219245,0.006955947826007867,0.057829756782902066
782,brak churnu,0,1339.598252862123,182.14928418616148,1425.7611208208218,86.16286795869883,0.06431993157247501,0.47303434841192155
783,brak churnu,0,890.9016144843617,263.22843872505115,739.8038752628872,-151.0977392214745,-0.16960092648269276,-0.5740175337942872
784,brak churnu,0,461.2611797001871,126.01513776489526,443.5056003869994,-17.755579313187695,-0.03849354789563812,-0.14090036822650656
785,brak churnu,0,3961.149659918142,1097.076193908751,5228.2454000263915,1267.0957401082496,0.3198808045375479,1.1549751486209352
786,brak churnu,0,2588.205007073275,314.22895663648785,2697.137880042013,108.93287296873814,0.04208819342789183,0.34666720131320006
787,brak churnu,0,196.10371195053347,41.08524978785675,197.0015172352481,0.8978052847146216,0.004578216678229376,0.021852253286773954
788,brak churnu,0,940.5427696973798,132.59609693685493,853.3514333415728,-87.19133635580692,-0.09270321261824255,-0.6575709117390482
789,brak churnu,0,816.9492510651473,99.07244177901478,832.4051096194269,15.45585855427953,0.018918994703928074,0.15600562857585026
